Using device: cuda
Epoch [1/300], Train Loss: 1.9670, Train Acc: 31.01%
Time limit reached
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 3865870 nonzeros
Model fingerprint: 0x65c2834f
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e-04, 1e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 3.70s
Presolved: 49261 rows, 57260 columns, 3929740 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.19 seconds (5.37 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.38 seconds (0.84 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      20.2257544    0.00000   100%     -    4s
     0     0    0.00000    0    9   20.22575    0.00000   100%     -   11s
     0     2    0.00000    0    9   20.22575    0.00000   100%     -   14s
     1     4    0.00000    1    8   20.22575    0.00000   100%   0.0   15s
    62    66    0.00000    8    1   20.22575    0.00000   100%   7.9   20s
*   66    66               9      11.6531776    0.00000   100%   7.5   29s
    69    44    0.00000    9    1   11.65318    0.00000   100%   7.3   30s
*   70    44               9       7.9306881    0.00000   100%   7.3   39s
    97    19    0.00000   10    1    7.93069    0.00000   100%   5.6   40s
   167     3     cutoff   27         7.93069    0.00000   100%   3.8   45s
*  173     2              28       7.6987827    0.00000   100%   3.8   54s
   178     3     cutoff   30         7.69878    0.00000   100%   3.8   55s
*  184     8              33       6.6518438    0.00000   100%   3.8   65s
   224     9     cutoff   53         6.65184    0.00000   100%   3.8   70s
   288     4    0.00000   85    1    6.65184    0.00000   100%   3.7   75s
   312     2     cutoff   98         6.65184    0.00000   100%   3.7   80s
   357    12     cutoff  124         6.65184    0.00000   100%   3.6   85s
*  383    15             127       6.4851452    0.00000   100%   3.6   95s
   453    17     cutoff  171         6.48515    0.00000   100%   3.6  100s
   509     1    0.00000  195    1    6.48515    0.00000   100%   3.6  105s
   547     4     cutoff  223         6.48515    0.00000   100%   3.5  111s
   623    14     cutoff  259         6.48515    0.00000   100%   3.5  116s
   648    14     cutoff  271         6.48515    0.00000   100%   3.5  122s
   707     6     cutoff  306         6.48515    0.00000   100%   3.5  125s
   776     6     cutoff  337         6.48515    0.00000   100%   3.5  131s
*  790     6             333       6.1659194    0.00000   100%   3.5  139s
   804     2     cutoff  344         6.16592    0.00000   100%   3.5  141s
   838    31     cutoff  367         6.16592    0.00000   100%   3.5  145s
   930    31    0.00000  406    1    6.16592    0.00000   100%   3.5  150s
  1083    50     cutoff  503         6.16592    0.00000   100%   3.4  156s
  1187    44    0.00000  544    1    6.16592    0.00000   100%   3.5  160s
  1303     1    0.00000  593    1    6.16592    0.00000   100%   3.5  165s
  1332     2    0.00000  607    1    6.16592    0.00000   100%   3.5  170s
  1361     2    0.00000  621    1    6.16592    0.00000   100%   3.5  175s
  1388     2    0.00000  635    1    6.16592    0.00000   100%   3.5  180s
  1448    14     cutoff  688         6.16592    0.00000   100%   3.5  185s
  1524     1    0.00000  703    1    6.16592    0.00000   100%   3.5  190s
  1556     1     cutoff  719         6.16592    0.00000   100%   3.5  195s
  1587     3    0.00000  734    1    6.16592    0.00000   100%   3.5  201s
  1608     1     cutoff  745         6.16592    0.00000   100%   3.5  205s
  1643     3    0.00000  762    1    6.16592    0.00000   100%   3.5  210s
  1664     1     cutoff  773         6.16592    0.00000   100%   3.5  215s
  1677     2    0.00000  779    1    6.16592    0.00000   100%   3.5  230s
  1682     2     cutoff  782         6.16592    0.00000   100%   3.5  236s
  1697     1    0.00000  789    1    6.16592    0.00000   100%   3.5  240s
  1709     2    0.00000  795    1    6.16592    0.00000   100%   3.5  255s
  1710     2     cutoff  796         6.16592    0.00000   100%   3.5  265s
  1729     1    0.00000  805    1    6.16592    0.00000   100%   3.5  270s
  1812    16     cutoff  872         6.16592    0.00000   100%   3.5  290s
  1858     4     cutoff  877         6.16592    0.00000   100%   3.5  296s
  1938    20     cutoff  941         6.16592    0.00000   100%   3.5  300s
  2099    89     cutoff 1024         6.16592    0.00000   100%   3.5  306s
  2343   143     cutoff 1168         6.16592    0.00000   100%   3.4  312s
  2493    69     cutoff 1258         6.16592    0.00000   100%   3.4  320s
  2710    41     cutoff 1345         6.16592    0.00000   100%   3.4  327s
  2912    39     cutoff 1442         6.16592    0.00000   100%   3.4  345s
  2975     8     cutoff 1447         6.16592    0.00000   100%   3.5  355s
  3018     2     cutoff 1450         6.16592    0.00000   100%   3.5  361s
  3024     2     cutoff 1453         6.16592    0.00000   100%   3.5  368s
  3026   102     cutoff 1454         6.16592    0.00000   100%   3.5  370s
  3298    73     cutoff 1660         6.16592    0.00000   100%   3.4  377s
  3385    13     cutoff 1669         6.16592    0.00000   100%   3.5  380s
  3494   118     cutoff 1689         6.16592    0.00000   100%   3.5  385s
  3811   165    0.00000 1880    0    6.16592    0.00000   100%   3.4  585s

Explored 3812 nodes (30813 simplex iterations) in 600.10 seconds (1065.00 work units)
Thread count was 12 (of 12 available processors)

Solution count 7: 6.16592 6.48515 6.65184 ... 20.2258

Time limit reached
Best objective 6.165919404364e+00, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 9] val_acc=85.1600 test_acc=0.8539 time=695.9s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 30262 rows, 21260 columns and 3859300 nonzeros
Model fingerprint: 0xcc3bfeb5
Variable types: 20260 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [4e-08, 2e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 1e+01]
Presolve removed 1 rows and 0 columns
Presolve time: 0.13s

Explored 0 nodes (0 simplex iterations) in 0.49 seconds (0.71 work units)
Thread count was 1 (of 12 available processors)

Solution count 0

Model is infeasible
Best objective -, best bound -, gap -
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 3863610 nonzeros
Model fingerprint: 0x9fa1ede3
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [2e-05, 1e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 3.64s
Presolved: 49261 rows, 57260 columns, 3927480 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.12 seconds (5.37 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.34 seconds (0.84 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      26.5385237    0.00000   100%     -    4s
     0     0    0.00000    0    9   26.53852    0.00000   100%     -   11s
     0     2    0.00000    0    9   26.53852    0.00000   100%     -   14s
     1     4    0.00000    1    8   26.53852    0.00000   100%   0.0   15s
    49    56   11.27891    7    2   26.53852    0.00000   100%   6.6   20s
*   68    59               9      15.2930167    0.00000   100%   7.4   32s
*   70    59               9      11.7300076    0.00000   100%   7.5   40s
*   78    36               9      11.4381843    0.00000   100%   7.9   50s
*   79    36              10       9.6405446    0.00000   100%   7.9   58s
   132     3    0.00000   12    1    9.64054    0.00000   100%   5.1   60s
*  144     1              15       9.4108444    0.00000   100%   4.8   69s
   150     2     cutoff   17         9.41084    0.00000   100%   4.7   70s
*  174     2              29       8.2126262    0.00000   100%   4.7   82s
   195     2     cutoff   42         8.21263    0.00000   100%   4.6   86s
*  201     2              37       8.2114767    0.00000   100%   4.6   86s
*  202     8              43       6.9127395    0.00000   100%   4.6   95s
*  211     9              46       6.8617434    0.00000   100%   4.4   96s
   240     9    0.00000   62    1    6.86174    0.00000   100%   4.3  100s
   288     2     cutoff   86         6.86174    0.00000   100%   4.2  105s
   343     3     cutoff  119         6.86174    0.00000   100%   4.0  110s
   392     1     cutoff  139         6.86174    0.00000   100%   4.0  115s
   419     2    0.00000  151    1    6.86174    0.00000   100%   4.0  120s
   450     2     cutoff  167         6.86174    0.00000   100%   3.9  125s
   520     4     cutoff  210         6.86174    0.00000   100%   3.8  130s
   593     2    0.00000  238    1    6.86174    0.00000   100%   3.8  135s
   606     2     cutoff  245         6.86174    0.00000   100%   3.8  142s
   654    23     cutoff  272         6.86174    0.00000   100%   3.8  145s
   739    29     cutoff  322         6.86174    0.00000   100%   3.7  150s
   831     2    0.00000  357    1    6.86174    0.00000   100%   3.8  155s
   859     2    0.00000  371    1    6.86174    0.00000   100%   3.7  160s
   940     6     cutoff  426         6.86174    0.00000   100%   3.6  165s
   984    11     cutoff  434         6.86174    0.00000   100%   3.7  170s
  1016    35    0.00000  450    1    6.86174    0.00000   100%   3.7  175s
* 1074    27             470       6.7965135    0.00000   100%   3.7  177s
* 1076    27             475       6.3375964    0.00000   100%   3.7  186s
  1161    35     cutoff  542         6.33760    0.00000   100%   3.6  190s
  1293     7     cutoff  602         6.33760    0.00000   100%   3.6  197s
  1378    10     cutoff  648         6.33760    0.00000   100%   3.6  201s
  1441     4    0.00000  663    1    6.33760    0.00000   100%   3.6  205s
  1506    64     cutoff  719         6.33760    0.00000   100%   3.6  210s
  1742     7     cutoff  829         6.33760    0.00000   100%   3.6  216s
  1846    79     cutoff  891         6.33760    0.00000   100%   3.5  221s
  2021    80     cutoff  980         6.33760    0.00000   100%   3.5  227s
  2134    31     cutoff 1048         6.33760    0.00000   100%   3.5  243s
  2185     6     cutoff 1049         6.33760    0.00000   100%   3.6  249s
  2212     2     cutoff 1050         6.33760    0.00000   100%   3.6  264s
  2218     2     cutoff 1051         6.33760    0.00000   100%   3.6  270s
  2236     9    0.00000 1060    1    6.33760    0.00000   100%   3.6  287s
  2245    27     cutoff 1064         6.33760    0.00000   100%   3.6  303s
  2279    31     cutoff 1094         6.33760    0.00000   100%   3.6  319s
  2329     5     cutoff 1121         6.33760    0.00000   100%   3.6  330s
  2364     2     cutoff 1124         6.33760    0.00000   100%   3.6  341s
  2446    26     cutoff 1204         6.33760    0.00000   100%   3.5  353s
  2502     6     cutoff 1205         6.33760    0.00000   100%   3.6  355s
  2532     2     cutoff 1208         6.33760    0.00000   100%   3.6  360s
  2540    86     cutoff 1212         6.33760    0.00000   100%   3.6  366s
  2774    54     cutoff 1385         6.33760    0.00000   100%   3.5  372s
* 2798    54            1383       5.9277487    0.00000   100%   3.5  381s
  2912     3     cutoff 1402         5.92775    0.00000   100%   3.6  386s
  2959     2    0.00000 1421    1    5.92775    0.00000   100%   3.6  392s
  2978    38    0.00000 1431    1    5.92775    0.00000   100%   3.6  395s
  3150    37     cutoff 1569         5.92775    0.00000   100%   3.5  401s
  3377    40     cutoff 1683         5.92775    0.00000   100%   3.5  408s
  3472     7     cutoff 1632         5.92775    0.00000   100%   3.5  411s
  3551     2     cutoff 1718         5.92775    0.00000   100%   3.6  417s
  3576   121    0.00000 1730    1    5.92775    0.00000   100%   3.6  420s

Explored 3901 nodes (13457 simplex iterations) in 600.15 seconds (1174.66 work units)
Thread count was 12 (of 12 available processors)

Solution count 10: 5.92775 6.3376 6.79651 ... 11.4382

Time limit reached
Best objective 5.927748657951e+00, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 11] val_acc=86.1600 test_acc=0.8616 time=694.8s
Size of X: (40000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 760000 rows, 405130 columns and 152776850 nonzeros
Model fingerprint: 0x43dc0c94
Coefficient statistics:
  Matrix range     [5e-10, 2e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e-05, 1e+01]
Presolve removed 0 rows and 0 columns (presolve time = 6s)...
Presolve removed 0 rows and 0 columns (presolve time = 12s)...
Presolve removed 0 rows and 0 columns (presolve time = 19s)...
Presolve removed 10000 rows and 10000 columns (presolve time = 30s)...
Presolve removed 50000 rows and 50000 columns (presolve time = 38s)...
Presolve removed 90000 rows and 90000 columns (presolve time = 48s)...
Presolve removed 130000 rows and 130000 columns (presolve time = 58s)...
Presolve removed 170000 rows and 170000 columns (presolve time = 70s)...
Presolve removed 200000 rows and 200000 columns (presolve time = 70s)...
Presolve removed 210000 rows and 210000 columns (presolve time = 82s)...
Presolve removed 250000 rows and 250000 columns (presolve time = 95s)...
Presolve removed 290000 rows and 290000 columns (presolve time = 109s)...
Presolve removed 330000 rows and 330000 columns (presolve time = 124s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 145s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 184s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 187s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 190s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 196s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 200s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 207s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 214s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 215s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 223s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 227s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 231s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 235s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 244s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 848s)...
Presolve removed 360000 rows and 360000 columns
Presolve time: 849.18s

Stopped in 0 iterations and 849.18 seconds (169.57 work units)
Time limit reached
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 3860710 nonzeros
Model fingerprint: 0x67b0fe07
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [1e-09, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [2e-04, 1e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 3.56s
Presolved: 49261 rows, 57260 columns, 3924580 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.04 seconds (5.36 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.35 seconds (0.84 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      22.9902713    0.00000   100%     -    4s
     0     0    0.00000    0    9   22.99027    0.00000   100%     -   11s
     0     2    0.00000    0    9   22.99027    0.00000   100%     -   14s
     1     4    0.00000    1    8   22.99027    0.00000   100%   0.0   15s
*   59    59               8      18.4787529    0.00000   100%  11.3   28s
*   61    59               8      16.4065752    0.00000   100%  11.5   36s
*   64    49               9      10.5993688    0.00000   100%  11.2   46s
*  105    25              10       8.6199054    0.00000   100%   8.1   56s
   151     2     cutoff   19         8.61991    0.00000   100%   6.0   60s
   201     3     cutoff   45         8.61991    0.00000   100%   5.5   65s
*  209     3              48       7.7669426    0.00000   100%   5.4   74s
   210     6     cutoff   49         7.76694    0.00000   100%   5.4   75s
   263     2     cutoff   80         7.76694    0.00000   100%   4.9   80s
*  291    12              84       7.6456531    0.00000   100%   4.8   82s
   327    13     cutoff  113         7.64565    0.00000   100%   4.6   85s
*  334    13             106       7.6317656    0.00000   100%   4.6   85s
   415     2    0.00000  153    1    7.63177    0.00000   100%   4.4   90s
   449     5     cutoff  176         7.63177    0.00000   100%   4.3   96s
   480     1    0.00000  184    1    7.63177    0.00000   100%   4.3  100s
   506     2    0.00000  197    1    7.63177    0.00000   100%   4.2  105s
*  509     2             199       7.1387218    0.00000   100%   4.2  113s
   517     2     cutoff  203         7.13872    0.00000   100%   4.2  115s
*  530     1             209       7.0083959    0.00000   100%   4.2  117s
*  534     1             211       6.6078182    0.00000   100%   4.2  126s
*  535     1             212       5.8424123    0.00000   100%   4.2  134s
   536     2    0.00000  212    1    5.84241    0.00000   100%   4.2  135s
*  541     2             215       5.6656001    0.00000   100%   4.2  145s
   623     4    0.00000  257    1    5.66560    0.00000   100%   4.1  151s
   642     2     cutoff  267         5.66560    0.00000   100%   4.0  158s
   647    11     cutoff  268         5.66560    0.00000   100%   4.0  160s
   687     3     cutoff  288         5.66560    0.00000   100%   4.0  165s
   808    33     cutoff  363         5.66560    0.00000   100%   3.9  171s
   970    48     cutoff  450         5.66560    0.00000   100%   3.8  176s
  1100    63     cutoff  520         5.66560    0.00000   100%   3.7  180s
  1365   108     cutoff  670         5.66560    0.00000   100%   3.6  186s
  1485   133     cutoff  740         5.66560    0.00000   100%   3.6  190s
  1716    24     cutoff  793         5.66560    0.00000   100%   3.6  195s
  1846    85     cutoff  894         5.66560    0.00000   100%   3.6  200s
  2021    91     cutoff  988         5.66560    0.00000   100%   3.6  206s
  2188     8     cutoff 1025         5.66560    0.00000   100%   3.6  211s
  2255     1     cutoff  973         5.66560    0.00000   100%   3.6  216s
  2281     2     cutoff 1085         5.66560    0.00000   100%   3.6  220s
  2390   109     cutoff 1174         5.66560    0.00000   100%   3.6  227s
  2520   139     cutoff 1258         5.66560    0.00000   100%   3.5  230s
  2660    70     cutoff 1343         5.66560    0.00000   100%   3.5  246s
  2731    13     cutoff 1344         5.66560    0.00000   100%   3.6  254s
  2790     3     cutoff 1345         5.66560    0.00000   100%   3.6  269s
  2802     2     cutoff 1346         5.66560    0.00000   100%   3.6  280s
  2805     2     cutoff 1347         5.66560    0.00000   100%   3.6  287s
  2902    38     cutoff 1442         5.66560    0.00000   100%   3.5  292s
* 2944    38            1377       5.1981819    0.00000   100%   3.6  301s
  3040   107     cutoff 1476         5.19818    0.00000   100%   3.6  307s
  3170   148     cutoff 1582         5.19818    0.00000   100%   3.5  311s
  3341    74     cutoff 1688         5.19818    0.00000   100%   3.5  327s
  3417    14     cutoff 1689         5.19818    0.00000   100%   3.5  338s
  3479     4     cutoff 1690         5.19818    0.00000   100%   3.6  341s
  3495     2     cutoff 1692         5.19818    0.00000   100%   3.6  346s
  3501     2     cutoff 1695         5.19818    0.00000   100%   3.6  351s
  3525     2     cutoff 1707         5.19818    0.00000   100%   3.6  356s
  3569     2     cutoff 1729         5.19818    0.00000   100%   3.6  362s
  3591     1     cutoff 1740         5.19818    0.00000   100%   3.6  365s
  3633     2     cutoff 1761         5.19818    0.00000   100%   3.6  370s
  3780   169     cutoff 1891         5.19818    0.00000   100%   3.5  377s
  3987   170    0.00000 1962    0    5.19818    0.00000   100%   3.5  568s

Explored 3988 nodes (39175 simplex iterations) in 601.20 seconds (1096.78 work units)
Thread count was 12 (of 12 available processors)

Solution count 10: 5.19818 5.6656 5.84241 ... 8.61991

Time limit reached
Best objective 5.198181882025e+00, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 13] val_acc=85.8300 test_acc=0.8606 time=696.7s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 30262 rows, 21260 columns and 3854750 nonzeros
Model fingerprint: 0xa7851504
Variable types: 20260 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e-08, 2e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 1e+01]
Presolve removed 1 rows and 0 columns
Presolve time: 0.13s

Explored 0 nodes (0 simplex iterations) in 0.47 seconds (0.71 work units)
Thread count was 1 (of 12 available processors)

Solution count 0

Model is infeasible
Best objective -, best bound -, gap -
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 3851410 nonzeros
Model fingerprint: 0x1b2b3cc8
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [3e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [4e-04, 1e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 3.73s
Presolved: 49261 rows, 57260 columns, 3915280 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.21 seconds (5.51 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.36 seconds (0.84 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      17.8962130    0.00000   100%     -    4s
     0     0    0.00000    0    9   17.89621    0.00000   100%     -   11s
     0     2    0.00000    0    9   17.89621    0.00000   100%     -   14s
     1     4    0.00000    1    8   17.89621    0.00000   100%   0.0   15s
*   59    61               8      13.4132685    0.00000   100%   7.8   28s
*   64    55               9       9.4292900    0.00000   100%   7.5   38s
*   69    55               9       9.1641829    0.00000   100%   7.2   46s
*   80    42              10       6.6694940    0.00000   100%   6.8   56s
*   99    16              11       6.2372526    0.00000   100%   5.8   65s
   167     1     cutoff   26         6.23725    0.00000   100%   4.0   70s
   196     2    0.00000   40    1    6.23725    0.00000   100%   4.0   76s
   231     9     cutoff   59         6.23725    0.00000   100%   3.9   80s
   298     2     cutoff   96         6.23725    0.00000   100%   3.7   85s
   339     1     cutoff  112         6.23725    0.00000   100%   3.8   90s
   368     2    0.00000  126    1    6.23725    0.00000   100%   3.7   95s
   396     2    0.00000  140    1    6.23725    0.00000   100%   3.7  100s
*  414    13             156       6.2246376    0.00000   100%   3.6  103s
   451     2     cutoff  158         6.22464    0.00000   100%   3.7  105s
   506     2     cutoff  200         6.22464    0.00000   100%   3.6  110s
   558     3     cutoff  230         6.22464    0.00000   100%   3.6  115s
   595     2    0.00000  240    1    6.22464    0.00000   100%   3.7  120s
   609     2     cutoff  247         6.22464    0.00000   100%   3.7  128s
   616     2    0.00000  250    1    6.22464    0.00000   100%   3.7  130s
   670    20     cutoff  288         6.22464    0.00000   100%   3.6  136s
   733     1     cutoff  309         6.22464    0.00000   100%   3.6  140s
   757    27     cutoff  320         6.22464    0.00000   100%   3.6  145s
   834    29     cutoff  364         6.22464    0.00000   100%   3.6  150s
   960     4    0.00000  425    1    6.22464    0.00000   100%   3.6  155s
   981     2     cutoff  432         6.22464    0.00000   100%   3.6  161s
  1009     2    0.00000  447    1    6.22464    0.00000   100%   3.6  165s
  1042    36     cutoff  464         6.22464    0.00000   100%   3.6  170s
* 1208    51             531       5.7990387    0.00000   100%   3.5  182s
  1290    62     cutoff  615         5.79904    0.00000   100%   3.5  186s
