Using device: cuda
Epoch [1/300], Train Loss: 2.1198, Train Acc: 26.19%
   133    37    0.00000   38    1    0.11469    0.00000   100%   895  448s
   148    39    0.00000   53    1    0.11469    0.00000   100%   804  486s
   150    38    0.00000   55    1    0.11469    0.00000   100%   794  524s
   153    39    0.00000   56    1    0.11469    0.00000   100%   789  562s
   154    39    0.00000   57    1    0.11469    0.00000   100%   784  600s

Explored 158 nodes (132924 simplex iterations) in 600.17 seconds (1562.74 work units)
Thread count was 12 (of 12 available processors)

Solution count 10: 0.114688 4.28358 11.0047 ... 17.4894

Time limit reached
Best objective 1.146882460595e-01, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 10] val_acc=92.4800 test_acc=0.9293 time=696.3s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 4502680 nonzeros
Model fingerprint: 0x7658ed0c
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [8e-05, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 4.47s
Presolved: 49261 rows, 57260 columns, 4566550 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 5.04 seconds (6.05 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   0.000000e+00   0.000000e+00      5s

Root relaxation: objective 0.000000e+00, 0 iterations, 0.54 seconds (0.97 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      48.0770283    0.00000   100%     -    6s
     0     0    0.00000    0    9   48.07703    0.00000   100%     -   13s
     0     2    0.00000    0    9   48.07703    0.00000   100%     -   17s
     7    14    0.00000    3    6   48.07703    0.00000   100%   8.6   20s
*   68    59               9      14.4782940    0.00000   100%  14.9   36s
*   79    32              10      14.2805025    0.00000   100%  15.4   37s
*  145     2              15      11.2338857    0.00000   100%   8.8   50s
*  160     7              21       9.0893231    0.00000   100%   8.5   65s
*  164     3              21       0.9452016    0.00000   100%   8.5   78s
   178     2    0.00000   28    1    0.94520    0.00000   100%   8.1   80s
   216     2     cutoff   49         0.94520    0.00000   100%   7.2   85s
   267     5     cutoff   72         0.94520    0.00000   100%   6.6   90s
   314     1     cutoff   96         0.94520    0.00000   100%   6.1   95s
   360     4     cutoff  124         0.94520    0.00000   100%   5.7  100s
   391     2     cutoff  136         0.94520    0.00000   100%   5.6  105s
   418     2    0.00000  147    1    0.94520    0.00000   100%   5.5  110s
   469    11     cutoff  179         0.94520    0.00000   100%   5.2  116s
   529     3     cutoff  204         0.94520    0.00000   100%   5.1  120s
   586     7     cutoff  241         0.94520    0.00000   100%   4.9  126s
   646     3     cutoff  265         0.94520    0.00000   100%   4.8  135s
   760    41     cutoff  335         0.94520    0.00000   100%   4.5  140s
   921    37     cutoff  431         0.94520    0.00000   100%   4.3  147s
  1010    64     cutoff  463         0.94520    0.00000   100%   4.2  150s
  1155    44     cutoff  557         0.94520    0.00000   100%   4.1  156s
  1203    20     cutoff  533         0.94520    0.00000   100%   4.1  163s
  1229     5     cutoff  562         0.94520    0.00000   100%   4.2  165s
  1339    43     cutoff  630         0.94520    0.00000   100%   4.1  173s
  1396    60     cutoff  657         0.94520    0.00000   100%   4.1  175s
  1553   105     cutoff  754         0.94520    0.00000   100%   3.9  180s
  1793   190     cutoff  904         0.94520    0.00000   100%   3.8  187s
  1973   130     cutoff 1019         0.94520    0.00000   100%   3.7  193s
* 1985   130             944       0.1397988    0.00000   100%   3.7  204s
  2083   170     cutoff 1044         0.13980    0.00000   100%   3.8  208s
  2253    86     cutoff 1149         0.13980    0.00000   100%   3.7  214s
  2359    37     cutoff 1160         0.13980    0.00000   100%   3.8  217s
  2422     7     cutoff 1167         0.13980    0.00000   100%   3.8  220s
  2485     2     cutoff 1181         0.13980    0.00000   100%   3.9  225s
  2586   122     cutoff 1269         0.13980    0.00000   100%   3.8  231s
  2723    68     cutoff 1360         0.13980    0.00000   100%   3.7  251s
  2779    14     cutoff 1361         0.13980    0.00000   100%   3.8  259s
  2835     4     cutoff 1362         0.13980    0.00000   100%   3.8  281s
  2847     2     cutoff 1363         0.13980    0.00000   100%   3.8  291s
  2851     2     cutoff 1364         0.13980    0.00000   100%   3.8  298s
  2853     2     cutoff 1365         0.13980    0.00000   100%   3.8  300s
  2871     2     cutoff 1374         0.13980    0.00000   100%   3.8  322s
  2873     2     cutoff 1375         0.13980    0.00000   100%   3.8  338s
  2875     2     cutoff 1376         0.13980    0.00000   100%   3.8  342s
  2877     2     cutoff 1377         0.13980    0.00000   100%   3.8  345s
  2913     2     cutoff 1395         0.13980    0.00000   100%   3.8  351s
  2946     2    0.00000 1411    1    0.13980    0.00000   100%   3.8  356s
  2978    26     cutoff 1427         0.13980    0.00000   100%   3.8  362s
  3005     4     cutoff 1453         0.13980    0.00000   100%   3.8  381s
  3029     2     cutoff 1454         0.13980    0.00000   100%   3.8  388s
  3033   103     cutoff 1455         0.13980    0.00000   100%   3.8  390s
  3306   188     cutoff 1662         0.13980    0.00000   100%   3.7  398s

Explored 3491 nodes (12750 simplex iterations) in 600.17 seconds (1138.94 work units)
Thread count was 12 (of 12 available processors)

Solution count 7: 0.139799 0.945202 9.08932 ... 48.077

Time limit reached
Best objective 1.397987667547e-01, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 11] val_acc=92.7400 test_acc=0.9286 time=697.5s
Size of X: (40000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 760000 rows, 405130 columns and 179194990 nonzeros
Model fingerprint: 0x6e143563
Coefficient statistics:
  Matrix range     [5e-09, 4e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [2e-06, 2e+01]
Presolve removed 0 rows and 0 columns (presolve time = 6s)...
Presolve removed 0 rows and 0 columns (presolve time = 14s)...
Presolve removed 0 rows and 0 columns (presolve time = 22s)...
Presolve removed 10000 rows and 10000 columns (presolve time = 36s)...
Presolve removed 50000 rows and 50000 columns (presolve time = 46s)...
Presolve removed 90000 rows and 90000 columns (presolve time = 58s)...
Presolve removed 130000 rows and 130000 columns (presolve time = 70s)...
Presolve removed 170000 rows and 170000 columns (presolve time = 84s)...
Presolve removed 210000 rows and 210000 columns (presolve time = 98s)...
Presolve removed 250000 rows and 250000 columns (presolve time = 114s)...
Presolve removed 290000 rows and 290000 columns (presolve time = 130s)...
Presolve removed 330000 rows and 330000 columns (presolve time = 148s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 172s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 218s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 222s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 225s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 232s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 235s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 244s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 248s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 253s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 255s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 263s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 268s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 277s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 280s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 289s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 772s)...
Presolve removed 360000 rows and 360000 columns
Presolve time: 774.16s

Stopped in 0 iterations and 774.16 seconds (257.83 work units)
Time limit reached
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23402 rows, 31060 columns and 4500660 nonzeros
Model fingerprint: 0xc5a3bc31
Model has 17640 simple general constraints
  17640 INDICATOR
Variable types: 20260 continuous, 10800 integer (10800 binary)
Coefficient statistics:
  Matrix range     [3e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve removed 1181 rows and 1180 columns (presolve time = 5s)...
Presolve added 25279 rows and 25280 columns
Presolve time: 5.01s
Presolved: 48681 rows, 56340 columns, 4562750 nonzeros
Presolved model has 17640 SOS constraint(s)
Variable types: 37720 continuous, 18620 integer (18620 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.03s

Barrier performed 0 iterations in 5.68 seconds (7.74 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
    4588    0.0000000e+00   0.000000e+00   0.000000e+00      6s

Root relaxation: objective 0.000000e+00, 4588 iterations, 0.58 seconds (1.61 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    0.00000    0    9          -    0.00000      -     -    5s
     0     0    0.00000    0    9          -    0.00000      -     -   27s
     0     2    0.00000    0    9          -    0.00000      -     -   84s
     1     4    0.00000    1    8          -    0.00000      -   0.0  130s
     5     8   15.99848    2    7          -    0.00000      -  5842  195s
    11    14   20.91689    3    6          -    0.00000      -  4153  228s
    13    33    0.00000    4    5          -    0.00000      -  3825  256s
    32    52   14.94936    6    3          -    0.00000      -  2175  266s
*   50    52               9      25.4625326    0.00000   100%  1761  266s
*   55    52               8      24.7391921    0.00000   100%  1724  277s
    61    52    0.00000    8    1   24.73919    0.00000   100%  1623  308s
    69    51    0.00000    9    1   24.73919    0.00000   100%  1460  324s
*   71    51               9      16.3605240    0.00000   100%  1419  336s
*   72    51               9      15.9984839    0.00000   100%  1399  346s
    76    51     cutoff    9        15.99848    0.00000   100%  1406  370s
    84    54    0.00000   12    1   15.99848    0.00000   100%  1272  393s
*   86    54               9      14.9493625    0.00000   100%  1243  405s
    89    58    0.00000   14    1   14.94936    0.00000   100%  1201  426s
*   94    58               9      12.5960625    0.00000   100%  1137  437s
    95    59    0.00000   19    1   12.59606    0.00000   100%  1125  474s
    96    60    0.00000   20    1   12.59606    0.00000   100%  1113  511s
    97    61    0.00000   21    1   12.59606    0.00000   100%  1102  547s
    98    71    0.00000   22    1   12.59606    0.00000   100%  1091  580s
   108    86    0.00000   32    1   12.59606    0.00000   100%   990  600s

Explored 123 nodes (111497 simplex iterations) in 600.16 seconds (1431.62 work units)
Thread count was 12 (of 12 available processors)

Solution count 6: 12.5961 14.9494 15.9985 ... 25.4625

Time limit reached
Best objective 1.259606252981e+01, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 13] val_acc=92.5700 test_acc=0.9302 time=697.3s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 30150 rows, 21420 columns and 4505174 nonzeros
Model fingerprint: 0x7a179095
Model has 288 simple general constraints
  288 INDICATOR
Variable types: 20260 continuous, 1160 integer (1160 binary)
Coefficient statistics:
  Matrix range     [1e-07, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve removed 9857 rows and 9856 columns (presolve time = 5s)...
Presolve removed 9425 rows and 9424 columns
Presolve time: 8.07s
Presolved: 20725 rows, 11996 columns, 4481468 nonzeros
Presolved model has 288 SOS constraint(s)
Variable types: 11692 continuous, 304 integer (304 binary)
Deterministic concurrent LP optimizer: primal and dual simplex
Showing primal log only...


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.201709e+04   2.384340e+11     29s
    2231    0.0000000e+00   0.000000e+00   0.000000e+00     31s
    2731    0.0000000e+00   0.000000e+00   0.000000e+00     36s
    3127    0.0000000e+00   0.000000e+00   0.000000e+00     42s
    3417    0.0000000e+00   0.000000e+00   0.000000e+00     47s
    3750    0.0000000e+00   0.000000e+00   0.000000e+00     52s
    3908    0.0000000e+00   0.000000e+00   0.000000e+00     55s
Warning: Markowitz tolerance tightened to 0.0625
    4235    0.0000000e+00   0.000000e+00   0.000000e+00     62s
Concurrent spin time: 0.77s

Solved with dual simplex

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   13122    0.0000000e+00   0.000000e+00   0.000000e+00     62s

Root relaxation: objective 0.000000e+00, 13122 iterations, 35.93 seconds (100.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    0.00000    0    9          -    0.00000      -     -   62s
     0     0    0.00000    0    9          -    0.00000      -     -   99s
     0     2    0.00000    0    9          -    0.00000      -     -  245s
     1     4    0.00000    1    8          -    0.00000      -   0.0  250s
     5     8   11.78767    2    6          -    0.00000      -   836  255s
    11    14   10.09894    3    6          -    0.00000      -   894  260s
    13    18    0.00000    4    5          -    0.00000      -   890  267s
*   19    18               5      15.7896697    0.00000   100%   846  267s
*   24    18               5      15.2408008    0.00000   100%   957  273s
    27    16    7.43012    6    2   15.24080    0.00000   100%   987  283s
    35    21    7.43012    7    1   15.24080    0.00000   100%   948  292s
*   38    21               7      14.7573593    0.00000   100%   958  298s
*   44    21               7      13.5227824    0.00000   100%   920  304s
*   46    13               8       7.9157088    0.00000   100%   898  321s
*   47    13               8       7.4301199    0.00000   100%   879  327s
*   56    13               8       2.2788660    0.00000   100%   784  333s
    58     5     cutoff    4         2.27887    0.00000   100%   779  339s
    67     3     cutoff    7         2.27887    0.00000   100%   844  344s
    71     5    0.00000   10    1    2.27887    0.00000   100%   865  353s
    73     8    0.00000   12    1    2.27887    0.00000   100%   841  361s
    80    13    0.00000   17    1    2.27887    0.00000   100%   768  373s
    85    17    0.00000   22    1    2.27887    0.00000   100%   722  394s
    89    26    0.00000   26    1    2.27887    0.00000   100%   690  416s
   100    46    0.00000   36    1    2.27887    0.00000   100%   614  453s
   120    70    0.00000   56    1    2.27887    0.00000   100%   512  521s
   144    64     cutoff   80         2.27887    0.00000   100%   586  600s
*  147    64              79       0.5397066    0.00000   100%   773  600s

Explored 156 nodes (159364 simplex iterations) in 600.61 seconds (1645.48 work units)
Thread count was 12 (of 12 available processors)

Solution count 8: 0.539707 2.27887 7.43012 ... 15.7897

Time limit reached
Best objective 5.397066015535e-01, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 14] val_acc=92.7100 test_acc=0.9277 time=697.4s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 4492380 nonzeros
Model fingerprint: 0xef372812
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [4e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [6e-04, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 4.10s
Presolved: 49261 rows, 57260 columns, 4556250 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.66 seconds (5.89 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.54 seconds (0.97 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      12.5229127    0.00000   100%     -    5s
     0     0    0.00000    0    9   12.52291    0.00000   100%     -   12s
     0     2    0.00000    0    9   12.52291    0.00000   100%     -   16s
     7    14    0.00000    3    6   12.52291    0.00000   100%   6.1   20s
*   24    28               5      12.0969924    0.00000   100%   4.3   32s
*   30    28               5      10.8519302    0.00000   100%   4.1   43s
    31    30    5.01158    6    3   10.85193    0.00000   100%   4.1   45s
*   36    30               6      10.6558226    0.00000   100%   4.3   45s
*   39    30               7       9.7539521    0.00000   100%   4.2   57s
*   40    30               8       9.5325111    0.00000   100%   4.1   68s
*   43    30               7       8.8355978    0.00000   100%   4.1   79s
*   54    30               7       7.5879059    0.00000   100%   4.2   90s
*   55    30               8       6.2590305    0.00000   100%   4.3  101s
*   63    17               9       1.1575011    0.00000   100%   4.2  114s
    90     4    0.00000   11    1    1.15750    0.00000   100%   3.5  115s
   127     2    0.00000   23    1    1.15750    0.00000   100%   3.2  120s
   158     7     cutoff   38         1.15750    0.00000   100%   3.3  125s
   187     2    0.00000   53    1    1.15750    0.00000   100%   3.3  130s
   211     2    0.00000   65    1    1.15750    0.00000   100%   3.3  136s
   240     9     cutoff   83         1.15750    0.00000   100%   3.3  140s
   273     2     cutoff   96         1.15750    0.00000   100%   3.4  145s
   298     9     cutoff  109         1.15750    0.00000   100%   3.3  150s
*  316     1             121       0.3679328    0.00000   100%   3.4  162s
   333     2     cutoff  126         0.36793    0.00000   100%   3.4  165s
   359    13     cutoff  139         0.36793    0.00000   100%   3.4  171s
   397    15    0.00000  158    1    0.36793    0.00000   100%   3.4  176s
   437     2     cutoff  178         0.36793    0.00000   100%   3.4  181s
   491     4     cutoff  213         0.36793    0.00000   100%   3.4  186s
   520     2    0.00000  219    1    0.36793    0.00000   100%   3.5  190s
   554     3     cutoff  245         0.36793    0.00000   100%   3.4  195s
   574     2     cutoff  236         0.36793    0.00000   100%   3.5  202s
   586     2    0.00000  252    1    0.36793    0.00000   100%   3.5  205s
   609    22    0.00000  264    1    0.36793    0.00000   100%   3.5  211s
   654     2     cutoff  275         0.36793    0.00000   100%   3.5  215s
   677    24    0.00000  298    1    0.36793    0.00000   100%   3.5  220s
*  719     4             312       0.3573184    0.00000   100%   3.5  234s
   727     2     cutoff  324         0.35732    0.00000   100%   3.5  235s
   755    27    0.00000  337    1    0.35732    0.00000   100%   3.5  241s
   832    33     cutoff  390         0.35732    0.00000   100%   3.4  246s
   943    36     cutoff  448         0.35732    0.00000   100%   3.4  251s
  1035    36     cutoff  479         0.35732    0.00000   100%   3.5  255s
  1142     8     cutoff  550         0.35732    0.00000   100%   3.4  260s
* 1144     8             486       0.1124481    0.00000   100%   3.4  271s
  1202     2    0.00000  561    1    0.11245    0.00000   100%   3.5  276s
  1229     5    0.00000  574    1    0.11245    0.00000   100%   3.5  280s
  1288     7     cutoff  624         0.11245    0.00000   100%   3.4  285s
  1348    46    0.00000  634    1    0.11245    0.00000   100%   3.5  290s
  1479    17     cutoff  726         0.11245    0.00000   100%   3.4  295s
  1598    11     cutoff  781         0.11245    0.00000   100%   3.4  320s
  1644     3     cutoff  786         0.11245    0.00000   100%   3.5  326s
  1654    18     cutoff  787         0.11245    0.00000   100%   3.5  348s
  1673     2     cutoff  804         0.11245    0.00000   100%   3.5  351s
  1701     2     cutoff  793         0.11245    0.00000   100%   3.5  373s
  1703     2     cutoff  811         0.11245    0.00000   100%   3.5  383s
  1705     2     cutoff  812         0.11245    0.00000   100%   3.5  386s
  1780    12     cutoff  874         0.11245    0.00000   100%   3.4  401s
  1900    77     cutoff  940         0.11245    0.00000   100%   3.4  406s
  2132   115     cutoff 1072         0.11245    0.00000   100%   3.4  412s
  2262    51     cutoff 1147         0.11245    0.00000   100%   3.4  431s
  2328    10     cutoff 1148         0.11245    0.00000   100%   3.5  436s
  2380     2     cutoff 1150         0.11245    0.00000   100%   3.5  444s
  2383    81     cutoff 1151         0.11245    0.00000   100%   3.5  446s
  2607    44     cutoff 1314         0.11245    0.00000   100%   3.4  453s
  2683     9     cutoff 1280         0.11245    0.00000   100%   3.5  456s
  2762    94    0.00000 1341    1    0.11245    0.00000   100%   3.5  462s
  2857    32     cutoff 1430         0.11245    0.00000   100%   3.5  466s
  2941     6     cutoff 1445         0.11245    0.00000   100%   3.5  470s
  3003     2     cutoff 1461         0.11245    0.00000   100%   3.5  476s
  3042     2    0.00000 1480    1    0.11245    0.00000   100%   3.5  482s
  3061     2    0.00000 1490    1    0.11245    0.00000   100%   3.5  485s
  3101   105    0.00000 1510    1    0.11245    0.00000   100%   3.5  491s
  3206   142     cutoff 1610         0.11245    0.00000   100%   3.5  495s
  3383    74     cutoff 1721         0.11245    0.00000   100%   3.4  500s
  3650    54     cutoff 1848         0.11245    0.00000   100%   3.5  507s
  3745    10     cutoff 1804         0.11245    0.00000   100%   3.5  511s
  3811     3     cutoff 1869         0.11245    0.00000   100%   3.5  515s
  3973   156     cutoff 2006         0.11245    0.00000   100%   3.5  524s

Explored 4159 nodes (14339 simplex iterations) in 600.16 seconds (1187.03 work units)
Thread count was 12 (of 12 available processors)

Solution count 10: 0.112448 0.357318 0.367933 ... 10.6558

Time limit reached
Best objective 1.124480884402e-01, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 15] val_acc=92.8400 test_acc=0.9281 time=697.5s
Size of X: (40000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 760000 rows, 405130 columns and 179194990 nonzeros
Model fingerprint: 0x6e143563
Coefficient statistics:
  Matrix range     [5e-09, 4e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [2e-06, 2e+01]
Presolve removed 0 rows and 0 columns (presolve time = 7s)...
Presolve removed 0 rows and 0 columns (presolve time = 14s)...
Presolve removed 0 rows and 0 columns (presolve time = 22s)...
Presolve removed 10000 rows and 10000 columns (presolve time = 35s)...
Presolve removed 50000 rows and 50000 columns (presolve time = 46s)...
Presolve removed 90000 rows and 90000 columns (presolve time = 57s)...
Presolve removed 130000 rows and 130000 columns (presolve time = 70s)...
Presolve removed 140000 rows and 140000 columns (presolve time = 70s)...
Presolve removed 170000 rows and 170000 columns (presolve time = 83s)...
Presolve removed 210000 rows and 210000 columns (presolve time = 98s)...
Presolve removed 250000 rows and 250000 columns (presolve time = 114s)...
Presolve removed 290000 rows and 290000 columns (presolve time = 130s)...
Presolve removed 330000 rows and 330000 columns (presolve time = 148s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 172s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 218s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 222s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 225s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 230s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 236s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 240s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 245s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 254s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 255s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 265s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 265s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 278s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 280s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 290s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 777s)...
Presolve removed 360000 rows and 360000 columns
Presolve time: 779.26s

Stopped in 0 iterations and 779.26 seconds (257.83 work units)
Time limit reached
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23339 rows, 31150 columns and 4501136 nonzeros
Model fingerprint: 0x18628b86
Model has 17802 simple general constraints
  17802 INDICATOR
Variable types: 20260 continuous, 10890 integer (10890 binary)
Coefficient statistics:
  Matrix range     [2e-07, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 2e+01]
